game_id,gameCount,Team 1,Team 2,Team 1 Score,Team 2 Score,Team 1 Win,Team 2 Win,Team 1 Rushing Attempts,Team 2 Rushing Attempts,Team 1 Rushing Yards,Team 2 Rushing Yards,Team 1 YPC,Team 2 YPC,Team 1 Pass Completions,Team 2 Pass Completions,Team 1 Pass Attempts,Team 2 Pass Attempts,Team 1 Completion Percentage,Team 2 Completion Percentage,Team 1 YPA,Team 2 YPA,Team 1 Passing Yards,Team 2 Passing Yards,Team 1 Total Yards,Team 2 Total Yards,Team 1 Times Sacked,Team 2 Times Sacked,Team 1 Sack Yardage,Team 2 Sack Yardage,Team 1 3rd Down Conversions,Team 2 3rd Down Conversions,Team 1 3rd Down Attempts,Team 2 3rd Down Attempts,Team 1 3rd Down Conversion Rate,Team 2 3rd Down Conversion Rate,Team 1 Turnovers on Downs,Team 2 Turnovers on Downs,Team 1 Fumbles Lost,Team 2 Fumbles Lost,Team 1 Interceptions Thrown,Team 2 Interceptions Thrown,Team 1 Total Turnovers,Team 2 Total Turnovers,Team 1 Penalties,Team 2 Penalties,Team 1 Penalty Yardage,Team 2 Penalty Yardage
2016100901,64,WAS,BAL,16,10,1,0,20.0,19.0,60.0,118.0,3.0,6.2,29.0,30.0,41.0,47.0,70.7,63.800000000000004,6.1,4.0,250.0,188.0,310.0,306.0,1.0,3.0,-10.0,-22.0,3.0,3.0,12.0,15.0,25.0,20.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,9.0,46.0,65.0
2016100902,65,NE,CLE,33,13,1,0,35.0,22.0,98.0,26.0,2.8,1.2,28.0,20.0,41.0,35.0,68.30000000000001,57.099999999999994,9.8,6.7,403.0,235.0,501.0,261.0,1.0,2.0,-3.0,-14.0,9.0,5.0,17.0,13.0,52.900000000000006,38.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,61.0,35.0
2016100903,66,PHI,DET,23,24,0,1,21.0,27.0,112.0,80.0,5.3,3.0,25.0,19.0,33.0,25.0,75.8,76.0,7.0,6.6,230.0,164.0,342.0,244.0,3.0,4.0,-8.0,-16.0,5.0,3.0,11.0,9.0,45.5,33.300000000000004,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,14.0,2.0,111.0,18.0
2016100904,67,IND,CHI,29,23,1,0,21.0,18.0,98.0,119.0,4.7,6.6,28.0,33.0,39.0,43.0,71.8,76.7,7.6,9.2,298.0,397.0,396.0,516.0,5.0,0.0,-24.0,0.0,3.0,2.0,12.0,9.0,25.0,22.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,10.0,68.0,80.0
2016100905,68,MIA,TEN,17,30,0,1,17.0,41.0,51.0,235.0,3.0,5.7,12.0,20.0,18.0,29.0,66.7,69.0,8.3,5.6,149.0,163.0,200.0,398.0,6.0,0.0,-42.0,0.0,4.0,5.0,11.0,12.0,36.4,41.699999999999996,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,5.0,83.0,40.0
2016100906,69,HOU,MIN,13,31,0,1,14.0,37.0,59.0,96.0,4.2,2.6,19.0,22.0,42.0,30.0,45.2,73.3,3.7,8.5,155.0,255.0,214.0,351.0,4.0,2.0,-29.0,-16.0,1.0,7.0,13.0,14.0,7.7,50.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,15.0,97.0
2016100907,70,PIT,NYJ,31,13,1,0,24.0,17.0,61.0,72.0,2.5,4.2,34.0,25.0,47.0,38.0,72.3,65.8,8.0,6.4,375.0,244.0,436.0,316.0,1.0,3.0,-5.0,-11.0,5.0,2.0,10.0,11.0,50.0,18.2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,10.0,18.0
2016100908,71,DEN,ATL,16,23,0,1,24.0,32.0,84.0,122.0,3.5,3.8,23.0,15.0,35.0,28.0,65.7,53.6,5.2,8.9,183.0,250.0,267.0,372.0,6.0,2.0,-40.0,-17.0,4.0,2.0,16.0,12.0,25.0,16.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,7.0,57.0,78.0
2016100909,72,CIN,DAL,14,28,0,1,19.0,28.0,96.0,181.0,5.1,6.5,29.0,18.0,41.0,24.0,70.7,75.0,6.1,9.2,249.0,222.0,345.0,403.0,4.0,1.0,-20.0,-5.0,5.0,4.0,12.0,8.0,41.699999999999996,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,7.0,49.0,45.0
2016100910,73,BUF,LA,30,19,1,0,26.0,29.0,190.0,100.0,7.3,3.4,12.0,21.0,23.0,31.0,52.2,67.7,4.9,7.8,112.0,243.0,302.0,343.0,2.0,4.0,-12.0,-28.0,4.0,3.0,12.0,12.0,33.300000000000004,25.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,7.0,6.0,60.0,40.0
2016100911,74,SD,OAK,31,34,0,1,19.0,25.0,72.0,89.0,3.8,3.6,21.0,25.0,30.0,40.0,70.0,62.5,11.7,7.5,351.0,300.0,423.0,389.0,2.0,3.0,-8.0,-17.0,2.0,5.0,8.0,14.0,25.0,35.699999999999996,1.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,4.0,6.0,38.0,36.0
2016101000,75,NYG,GB,16,23,0,1,15.0,32.0,43.0,147.0,2.9,4.6,18.0,23.0,35.0,45.0,51.4,51.1,5.1,5.8,178.0,259.0,221.0,406.0,4.0,0.0,-21.0,0.0,4.0,9.0,13.0,19.0,30.8,47.4,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,6.0,6.0,51.0,57.0
2016101300,76,CAR,TB,14,17,0,1,25.0,37.0,136.0,113.0,5.4,3.1,18.0,18.0,28.0,30.0,64.3,60.0,9.9,6.7,278.0,202.0,414.0,315.0,0.0,2.0,0.0,-17.0,1.0,6.0,8.0,15.0,12.5,40.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,7.0,5.0,60.0,40.0
2016101600,77,DEN,SD,13,21,0,1,16.0,29.0,84.0,99.0,5.2,3.4,30.0,18.0,50.0,29.0,60.0,62.1,4.4,5.7,220.0,166.0,304.0,265.0,2.0,2.0,-10.0,-12.0,6.0,3.0,15.0,13.0,40.0,23.1,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,11.0,3.0,100.0,20.0
2016101601,78,BUF,SF,45,16,1,0,44.0,28.0,313.0,133.0,7.1,4.8,16.0,13.0,27.0,29.0,59.3,44.800000000000004,6.6,5.8,179.0,167.0,492.0,300.0,3.0,3.0,0.0,-20.0,8.0,3.0,13.0,13.0,61.5,23.1,0.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,7.0,6.0,71.0,52.0
2016101602,79,JAX,CHI,17,16,1,0,20.0,27.0,54.0,92.0,2.7,3.4,20.0,30.0,33.0,49.0,60.6,61.199999999999996,8.0,6.1,263.0,297.0,317.0,389.0,2.0,1.0,-8.0,-5.0,2.0,7.0,10.0,17.0,20.0,41.199999999999996,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,10.0,50.0,87.0
2016101603,80,LA,DET,28,31,0,1,22.0,26.0,76.0,83.0,3.5,3.2,27.0,23.0,32.0,31.0,84.39999999999999,74.2,9.7,8.5,311.0,265.0,387.0,348.0,1.0,1.0,-10.0,-5.0,6.0,6.0,9.0,11.0,66.7,54.50000000000001,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,7.0,62.0,62.0
2016101604,81,MIA,PIT,30,15,1,0,36.0,16.0,222.0,128.0,6.2,8.0,24.0,19.0,32.0,35.0,75.0,54.300000000000004,7.9,4.8,252.0,169.0,474.0,297.0,0.0,2.0,0.0,-20.0,7.0,3.0,14.0,11.0,50.0,27.3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,6.0,95.0,65.0
2016101605,82,CIN,NE,17,35,0,1,32.0,23.0,120.0,79.0,3.8,3.4,21.0,29.0,31.0,35.0,67.7,82.89999999999999,7.6,10.2,237.0,358.0,357.0,437.0,2.0,3.0,-17.0,-18.0,5.0,4.0,12.0,10.0,41.699999999999996,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,46.0,55.0
2016101606,83,CAR,NO,38,41,0,1,26.0,21.0,101.0,63.0,3.9,3.0,27.0,34.0,47.0,49.0,57.4,69.39999999999999,6.3,9.4,298.0,460.0,399.0,523.0,2.0,1.0,-19.0,-5.0,3.0,8.0,11.0,16.0,27.3,50.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,10.0,51.0,126.0
2016101607,84,NYG,BAL,27,23,1,0,17.0,26.0,38.0,98.0,2.2,3.8,32.0,26.0,46.0,48.0,69.6,54.2,8.6,6.1,397.0,293.0,435.0,391.0,1.0,2.0,-6.0,-14.0,4.0,5.0,14.0,18.0,28.599999999999998,27.800000000000004,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,7.0,15.0,119.0,111.0
2016101608,85,CLE,TEN,26,28,0,1,14.0,31.0,37.0,137.0,2.6,4.4,27.0,17.0,42.0,24.0,64.3,70.8,7.2,11.2,301.0,270.0,338.0,407.0,6.0,2.0,-36.0,-14.0,3.0,7.0,14.0,13.0,21.4,53.800000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,7.0,69.0,96.0
2016101609,86,WAS,PHI,27,20,1,0,33.0,21.0,230.0,94.0,7.0,4.5,18.0,11.0,34.0,22.0,52.900000000000006,50.0,7.7,6.6,263.0,145.0,493.0,239.0,0.0,5.0,0.0,-34.0,7.0,4.0,13.0,12.0,53.800000000000004,33.300000000000004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,13.0,75.0,114.0
2016101610,87,KC,OAK,26,10,1,0,40.0,17.0,183.0,64.0,4.6,3.8,19.0,22.0,23.0,34.0,82.6,64.7,9.7,6.5,223.0,221.0,406.0,285.0,1.0,2.0,-1.0,-4.0,7.0,4.0,13.0,10.0,53.800000000000004,40.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,10.0,25.0
2016101611,88,GB,DAL,16,30,0,1,24.0,33.0,78.0,191.0,3.2,5.8,31.0,18.0,42.0,27.0,73.8,66.7,7.0,8.6,294.0,233.0,372.0,424.0,1.0,2.0,0.0,-14.0,7.0,3.0,13.0,11.0,53.800000000000004,27.3,1.0,0.0,3.0,1.0,1.0,1.0,4.0,2.0,5.0,7.0,23.0,60.0
2016101612,89,ATL,SEA,24,26,0,1,18.0,27.0,52.0,72.0,2.9,2.7,27.0,25.0,42.0,37.0,64.3,67.60000000000001,7.4,7.1,310.0,261.0,362.0,333.0,4.0,1.0,-25.0,-9.0,3.0,5.0,11.0,14.0,27.3,35.699999999999996,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,3.0,66.0,30.0
2016101700,90,IND,HOU,23,26,0,1,32.0,28.0,161.0,158.0,5.0,5.6,21.0,25.0,32.0,39.0,65.60000000000001,64.1,7.2,6.6,231.0,256.0,392.0,414.0,3.0,1.0,-21.0,-13.0,5.0,5.0,14.0,11.0,35.699999999999996,45.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,42.0,59.0
2016102000,91,NYJ,ARI,3,28,0,1,14.0,35.0,33.0,171.0,2.4,4.9,20.0,24.0,37.0,35.0,54.1,68.60000000000001,5.3,6.4,197.0,225.0,230.0,396.0,1.0,0.0,-8.0,0.0,2.0,6.0,13.0,11.0,15.4,54.50000000000001,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,9.0,83.0,64.0
2016102300,92,GB,CHI,26,10,1,0,23.0,18.0,103.0,69.0,4.5,3.8,39.0,10.0,56.0,26.0,69.6,38.5,5.4,4.6,303.0,120.0,406.0,189.0,2.0,1.0,-23.0,-10.0,9.0,2.0,16.0,8.0,56.2,25.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,9.0,10.0,56.0,108.0
2016102301,93,LA,NYG,10,17,0,1,20.0,20.0,74.0,36.0,3.7,1.8,32.0,24.0,53.0,37.0,60.4,64.9,4.7,5.3,250.0,196.0,324.0,232.0,3.0,0.0,-20.0,0.0,9.0,4.0,19.0,13.0,47.4,30.8,1.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,8.0,3.0,43.0,33.0
2016102302,94,CLE,CIN,17,31,0,1,23.0,30.0,177.0,271.0,7.7,9.0,21.0,19.0,35.0,28.0,60.0,67.9,4.9,10.3,172.0,288.0,349.0,559.0,2.0,3.0,-10.0,-20.0,6.0,5.0,14.0,10.0,42.9,50.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,5.0,3.0,35.0,30.0
2016102303,95,WAS,DET,17,20,0,1,29.0,19.0,129.0,94.0,4.4,4.9,30.0,18.0,39.0,29.0,76.9,62.1,7.3,8.6,283.0,250.0,412.0,344.0,2.0,3.0,-18.0,-16.0,9.0,3.0,15.0,9.0,60.0,33.300000000000004,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,20.0,30.0
2016102304,96,JAX,OAK,16,33,0,1,16.0,34.0,104.0,144.0,6.5,4.2,23.0,23.0,43.0,37.0,53.5,62.2,5.6,5.4,239.0,200.0,343.0,344.0,1.0,0.0,-7.0,0.0,4.0,8.0,13.0,18.0,30.8,44.4,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,13.0,11.0,112.0,117.0
2016102305,97,NO,KC,21,27,0,1,22.0,28.0,104.0,112.0,4.7,4.0,37.0,17.0,48.0,24.0,77.10000000000001,70.8,7.5,8.9,359.0,214.0,463.0,326.0,1.0,0.0,-8.0,0.0,9.0,3.0,14.0,9.0,64.3,33.300000000000004,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,10.0,4.0,75.0,30.0
2016102306,98,BUF,MIA,25,28,0,1,21.0,41.0,77.0,256.0,3.7,6.2,14.0,15.0,28.0,25.0,50.0,60.0,7.1,7.9,200.0,198.0,277.0,454.0,4.0,1.0,-21.0,-6.0,3.0,5.0,13.0,12.0,23.1,41.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,45.0,116.0
2016102307,99,NYJ,BAL,24,16,1,0,38.0,11.0,155.0,11.0,4.1,1.0,13.0,25.0,22.0,44.0,59.099999999999994,56.8,8.6,5.3,189.0,234.0,344.0,245.0,5.0,2.0,-26.0,-14.0,6.0,3.0,16.0,14.0,37.5,21.4,0.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,4.0,4.0,25.0,35.0
2016102308,100,MIN,PHI,10,21,0,1,26.0,26.0,87.0,101.0,3.3,3.9,24.0,16.0,41.0,28.0,58.5,57.099999999999994,4.6,4.1,189.0,114.0,276.0,215.0,6.0,0.0,-35.0,0.0,9.0,4.0,19.0,11.0,47.4,36.4,2.0,0.0,3.0,2.0,1.0,2.0,4.0,4.0,6.0,7.0,41.0,53.0
2016102309,101,IND,TEN,34,26,1,0,24.0,28.0,81.0,124.0,3.4,4.4,26.0,22.0,38.0,37.0,68.4,59.5,8.4,5.6,321.0,207.0,402.0,331.0,2.0,3.0,-12.0,-25.0,3.0,9.0,9.0,15.0,33.300000000000004,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,6.0,131.0,38.0
2016102310,102,ATL,SD,30,33,0,1,26.0,26.0,130.0,78.0,5.0,3.0,22.0,27.0,34.0,45.0,64.7,60.0,7.5,7.7,256.0,348.0,386.0,426.0,3.0,4.0,-17.0,-23.0,6.0,9.0,12.0,16.0,50.0,56.2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,3.0,70.0,14.0
2016102311,103,TB,SF,34,17,1,0,41.0,28.0,249.0,160.0,6.1,5.7,21.0,16.0,30.0,34.0,70.0,47.099999999999994,8.8,3.3,264.0,113.0,513.0,273.0,2.0,4.0,-5.0,-30.0,6.0,6.0,14.0,15.0,42.9,40.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,7.0,4.0,78.0,31.0
2016102312,104,NE,PIT,27,16,1,0,29.0,22.0,140.0,94.0,4.8,4.3,19.0,29.0,26.0,47.0,73.1,61.7,8.5,6.0,222.0,281.0,362.0,375.0,0.0,0.0,0.0,0.0,7.0,5.0,12.0,16.0,58.3,31.2,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,10.0,40.0,85.0
2016102400,105,SEA,ARI,6,6,0,0,19.0,37.0,52.0,132.0,2.7,3.6,24.0,29.0,37.0,49.0,64.9,59.199999999999996,5.5,6.3,205.0,311.0,257.0,443.0,1.0,4.0,-20.0,-31.0,3.0,10.0,14.0,21.0,21.4,47.599999999999994,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,90.0,45.0
2016102700,106,DEN,HOU,27,9,1,0,34.0,25.0,189.0,140.0,5.6,5.6,14.0,22.0,25.0,41.0,56.00000000000001,53.7,6.3,3.2,157.0,131.0,346.0,271.0,0.0,1.0,0.0,0.0,3.0,7.0,11.0,18.0,27.3,38.9,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,2.0,83.0,15.0
2016103000,107,JAX,TEN,22,36,0,1,10.0,42.0,50.0,210.0,5.0,5.0,33.0,19.0,54.0,23.0,61.1,82.6,6.0,12.2,322.0,280.0,372.0,490.0,2.0,0.0,-15.0,0.0,6.0,9.0,13.0,15.0,46.2,60.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,75.0,54.0
2016103001,108,CIN,WAS,27,27,0,0,36.0,31.0,152.0,100.0,4.2,3.2,27.0,38.0,42.0,56.0,64.3,67.9,6.3,8.0,263.0,446.0,415.0,546.0,3.0,1.0,-21.0,-12.0,8.0,8.0,15.0,17.0,53.300000000000004,47.099999999999994,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,7.0,15.0,85.0,106.0
2016103002,109,GB,ATL,32,33,0,1,19.0,19.0,108.0,90.0,5.7,4.7,28.0,28.0,38.0,35.0,73.7,80.0,5.9,7.9,223.0,277.0,331.0,367.0,3.0,2.0,-23.0,-11.0,6.0,4.0,10.0,9.0,60.0,44.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,68.0,46.0
2016103003,110,NE,BUF,41,25,1,0,23.0,25.0,72.0,152.0,3.1,6.1,22.0,21.0,33.0,41.0,66.7,51.2,8.6,4.9,285.0,199.0,357.0,351.0,5.0,2.0,-30.0,-9.0,9.0,4.0,13.0,13.0,69.19999999999999,30.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,116.0,84.0
2016103004,111,NYJ,CLE,31,28,1,0,35.0,18.0,171.0,68.0,4.9,3.8,16.0,27.0,34.0,51.0,47.099999999999994,52.900000000000006,6.5,6.6,222.0,339.0,393.0,407.0,2.0,1.0,-6.0,-6.0,7.0,8.0,15.0,16.0,46.7,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,37.0,10.0
2016103005,112,HOU,DET,20,13,1,0,31.0,14.0,105.0,58.0,3.4,4.1,20.0,27.0,29.0,41.0,69.0,65.9,5.7,5.6,164.0,231.0,269.0,289.0,3.0,1.0,-22.0,-9.0,6.0,3.0,15.0,11.0,40.0,27.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,8.0,49.0,75.0
2016103006,113,IND,KC,14,30,0,1,20.0,27.0,104.0,88.0,5.2,3.3,19.0,25.0,35.0,41.0,54.300000000000004,61.0,4.9,8.1,172.0,334.0,276.0,422.0,6.0,3.0,-38.0,-16.0,4.0,6.0,13.0,15.0,30.8,40.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,6.0,45.0,40.0
2016103007,114,SEA,NO,20,25,0,1,17.0,35.0,74.0,123.0,4.4,3.5,23.0,27.0,36.0,35.0,63.9,77.10000000000001,7.9,7.2,285.0,252.0,359.0,375.0,1.0,2.0,-11.0,-13.0,5.0,9.0,11.0,15.0,45.5,60.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,2.0,76.0,10.0
2016103008,115,OAK,TB,30,24,1,0,24.0,27.0,128.0,102.0,5.3,3.8,40.0,16.0,59.0,32.0,67.80000000000001,50.0,8.4,5.2,498.0,168.0,626.0,270.0,2.0,2.0,-15.0,-12.0,7.0,4.0,18.0,13.0,38.9,30.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,6.0,200.0,64.0
2016103009,116,SD,DEN,19,27,0,1,26.0,25.0,123.0,57.0,4.7,2.3,20.0,20.0,47.0,38.0,42.6,52.6,5.2,7.0,246.0,267.0,369.0,324.0,4.0,1.0,-21.0,-9.0,7.0,5.0,17.0,15.0,41.199999999999996,33.300000000000004,2.0,1.0,0.0,2.0,3.0,1.0,3.0,3.0,7.0,6.0,42.0,45.0
2016103010,117,CAR,ARI,30,20,1,0,36.0,10.0,141.0,24.0,3.9,2.4,14.0,35.0,27.0,46.0,51.9,76.1,7.7,6.9,208.0,316.0,349.0,340.0,1.0,8.0,-4.0,-47.0,6.0,4.0,14.0,12.0,42.9,33.300000000000004,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,9.0,40.0,73.0
2016103100,118,PHI,DAL,23,29,0,1,24.0,33.0,97.0,189.0,4.0,5.7,32.0,18.0,44.0,39.0,72.7,46.2,4.5,6.4,196.0,248.0,293.0,437.0,3.0,2.0,-8.0,-14.0,6.0,3.0,15.0,13.0,40.0,23.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,11.0,40.0,84.0
2016110300,119,CHI,MIN,20,10,1,0,29.0,17.0,158.0,50.0,5.4,2.9,20.0,23.0,31.0,37.0,64.5,62.2,7.9,5.4,245.0,201.0,403.0,251.0,1.0,5.0,-7.0,-27.0,7.0,2.0,14.0,13.0,50.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,10.0
2016110600,120,ATL,TB,43,28,1,0,34.0,20.0,136.0,74.0,4.0,3.7,25.0,33.0,34.0,48.0,73.5,68.8,9.6,6.8,325.0,326.0,461.0,400.0,2.0,2.0,-19.0,-10.0,6.0,8.0,10.0,14.0,60.0,57.099999999999994,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,6.0,11.0,34.0,85.0
2016110601,121,OAK,DEN,30,20,1,0,43.0,12.0,218.0,33.0,5.1,2.8,20.0,18.0,31.0,37.0,64.5,48.6,5.8,7.2,179.0,266.0,397.0,299.0,2.0,2.0,-5.0,-17.0,5.0,3.0,14.0,11.0,35.699999999999996,27.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,12.0,72.0,104.0
2016110602,122,BAL,PIT,21,14,1,0,29.0,17.0,50.0,35.0,1.7,2.1,19.0,23.0,31.0,45.0,61.3,51.1,7.2,5.4,224.0,241.0,274.0,276.0,3.0,2.0,-26.0,-23.0,4.0,4.0,17.0,16.0,23.5,25.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,14.0,94.0,99.0
2016110603,123,DAL,CLE,35,10,1,0,42.0,13.0,168.0,45.0,4.0,3.5,22.0,19.0,28.0,27.0,78.60000000000001,70.39999999999999,9.1,6.6,255.0,177.0,423.0,222.0,0.0,4.0,0.0,-26.0,8.0,1.0,12.0,9.0,66.7,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,38.0,33.0
2016110604,124,KC,JAX,19,14,1,0,22.0,32.0,62.0,205.0,2.8,6.4,20.0,22.0,33.0,41.0,60.6,53.7,5.1,6.0,169.0,244.0,231.0,449.0,2.0,2.0,-18.0,-8.0,1.0,5.0,14.0,13.0,7.1,38.5,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,8.0,5.0,75.0,46.0
2016110605,125,MIA,NYJ,27,23,1,0,31.0,21.0,136.0,140.0,4.4,6.7,17.0,18.0,29.0,29.0,58.599999999999994,62.1,4.7,6.7,137.0,193.0,273.0,333.0,1.0,3.0,-12.0,-20.0,5.0,3.0,11.0,10.0,45.5,30.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,10.0,85.0,77.0
2016110606,126,DET,MIN,22,16,1,0,25.0,25.0,97.0,78.0,3.9,3.1,23.0,31.0,36.0,40.0,63.9,77.5,5.9,6.5,214.0,259.0,311.0,337.0,1.0,2.0,-5.0,-14.0,7.0,6.0,14.0,14.0,50.0,42.9,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,8.0,57.0,54.0
2016110607,127,PHI,NYG,23,28,0,1,25.0,24.0,96.0,54.0,3.8,2.2,27.0,22.0,47.0,36.0,57.4,61.1,7.4,6.9,347.0,248.0,443.0,302.0,2.0,1.0,-17.0,-9.0,3.0,4.0,15.0,13.0,20.0,30.8,3.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,5.0,43.0,30.0
2016110608,128,CAR,LA,13,10,1,0,25.0,17.0,59.0,59.0,2.4,3.5,20.0,27.0,32.0,46.0,62.5,58.699999999999996,5.8,6.1,185.0,280.0,244.0,339.0,5.0,4.0,-40.0,-16.0,6.0,4.0,15.0,14.0,40.0,28.599999999999998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,10.0,35.0,109.0
2016110609,129,SF,NO,23,41,0,1,17.0,42.0,93.0,248.0,5.5,5.9,24.0,28.0,39.0,39.0,61.5,71.8,10.1,8.3,393.0,323.0,486.0,571.0,1.0,1.0,-5.0,0.0,2.0,11.0,9.0,17.0,22.2,64.7,1.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,9.0,4.0,78.0,40.0
2016110610,130,GB,IND,26,31,0,1,19.0,27.0,116.0,80.0,6.1,3.0,26.0,23.0,43.0,36.0,60.5,63.9,6.7,7.5,289.0,270.0,405.0,350.0,3.0,2.0,-8.0,-11.0,4.0,7.0,12.0,14.0,33.300000000000004,50.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,4.0,25.0,35.0
2016110700,131,TEN,SD,35,43,0,1,19.0,39.0,80.0,208.0,4.2,5.3,27.0,24.0,43.0,33.0,62.8,72.7,7.3,8.1,313.0,268.0,393.0,476.0,0.0,1.0,0.0,-7.0,5.0,5.0,11.0,11.0,45.5,45.5,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,8.0,14.0,57.0,107.0
2016111000,132,BUF,SEA,25,31,0,1,37.0,12.0,160.0,33.0,4.3,2.8,27.0,20.0,39.0,26.0,69.19999999999999,76.9,6.7,9.4,263.0,245.0,423.0,278.0,5.0,4.0,-26.0,-37.0,12.0,2.0,17.0,7.0,70.6,28.599999999999998,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,10.0,115.0,75.0
2016111301,133,CLE,BAL,7,30,0,1,13.0,34.0,33.0,119.0,2.5,3.5,17.0,30.0,31.0,41.0,54.800000000000004,73.2,3.6,6.8,111.0,277.0,144.0,396.0,4.0,2.0,-39.0,-19.0,2.0,7.0,10.0,12.0,20.0,58.3,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,6.0,35.0,61.0
2016111302,134,KC,CAR,20,17,1,0,20.0,29.0,91.0,99.0,4.6,3.4,25.0,22.0,38.0,37.0,65.8,59.5,4.3,6.2,165.0,228.0,256.0,327.0,3.0,2.0,-13.0,-19.0,2.0,6.0,12.0,14.0,16.7,42.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,6.0,45.0,53.0
