game_id,gameCount,Team 1,Team 2,Team 1 Score,Team 2 Score,Team 1 Win,Team 2 Win,Team 1 Rushing Attempts,Team 2 Rushing Attempts,Team 1 Rushing Yards,Team 2 Rushing Yards,Team 1 YPC,Team 2 YPC,Team 1 Pass Completions,Team 2 Pass Completions,Team 1 Pass Attempts,Team 2 Pass Attempts,Team 1 Completion Percentage,Team 2 Completion Percentage,Team 1 YPA,Team 2 YPA,Team 1 Passing Yards,Team 2 Passing Yards,Team 1 Total Yards,Team 2 Total Yards,Team 1 Times Sacked,Team 2 Times Sacked,Team 1 Sack Yardage,Team 2 Sack Yardage,Team 1 3rd Down Conversions,Team 2 3rd Down Conversions,Team 1 3rd Down Attempts,Team 2 3rd Down Attempts,Team 1 3rd Down Conversion Rate,Team 2 3rd Down Conversion Rate,Team 1 Turnovers on Downs,Team 2 Turnovers on Downs,Team 1 Fumbles Lost,Team 2 Fumbles Lost,Team 1 Interceptions Thrown,Team 2 Interceptions Thrown,Team 1 Total Turnovers,Team 2 Total Turnovers,Team 1 Penalties,Team 2 Penalties,Team 1 Penalty Yardage,Team 2 Penalty Yardage
2017091012,11,SF,CAR,3,23,0,1,15.0,37.0,51.0,112.0,3.4,3.0,24.0,14.0,35.0,25.0,68.60000000000001,56.00000000000001,4.7,6.8,166.0,171.0,217.0,283.0,4.0,0.0,-27.0,0.0,2.0,7.0,11.0,13.0,18.2,53.800000000000004,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,5.0,74.0,40.0
2017091100,12,NYG,DAL,3,19,0,1,12.0,31.0,35.0,129.0,2.9,4.2,29.0,24.0,38.0,39.0,76.3,61.5,5.2,6.7,198.0,263.0,233.0,392.0,3.0,1.0,-22.0,-5.0,4.0,8.0,12.0,15.0,33.300000000000004,53.300000000000004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,5.0,55.0,50.0
2017091101,13,MIN,NO,29,19,1,0,30.0,21.0,129.0,60.0,4.3,2.9,27.0,27.0,32.0,37.0,84.39999999999999,73.0,10.7,7.7,341.0,284.0,470.0,344.0,1.0,1.0,-5.0,-7.0,9.0,4.0,14.0,11.0,64.3,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,50.0,52.0
2017091400,14,LAC,DEN,21,24,0,1,22.0,36.0,64.0,140.0,2.9,3.9,22.0,17.0,33.0,28.0,66.7,60.699999999999996,5.6,6.5,185.0,181.0,249.0,321.0,1.0,4.0,-7.0,-38.0,3.0,8.0,12.0,15.0,25.0,53.300000000000004,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,40.0,62.0
2017091700,15,CIN,HOU,9,13,0,1,24.0,35.0,82.0,168.0,3.4,4.8,20.0,15.0,35.0,24.0,57.099999999999994,62.5,5.8,4.1,202.0,98.0,284.0,266.0,3.0,3.0,-11.0,-27.0,4.0,4.0,15.0,15.0,26.700000000000003,26.700000000000003,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,9.0,45.0,61.0
2017091701,16,BAL,CLE,24,10,1,0,32.0,21.0,136.0,93.0,4.2,4.4,25.0,20.0,34.0,42.0,73.5,47.599999999999994,5.9,7.0,201.0,293.0,337.0,386.0,2.0,3.0,-16.0,-7.0,4.0,2.0,11.0,12.0,36.4,16.7,0.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,7.0,11.0,45.0,65.0
2017091702,17,BUF,CAR,3,9,0,1,23.0,27.0,69.0,79.0,3.0,2.9,17.0,20.0,25.0,32.0,68.0,62.5,4.3,5.6,107.0,178.0,176.0,257.0,3.0,6.0,-18.0,-50.0,4.0,7.0,13.0,16.0,30.8,43.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,44.0,40.0
2017091703,18,IND,ARI,13,16,0,1,29.0,25.0,76.0,83.0,2.6,3.3,20.0,19.0,37.0,36.0,54.1,52.800000000000004,5.1,8.5,190.0,306.0,266.0,389.0,4.0,4.0,-26.0,-26.0,8.0,6.0,18.0,15.0,44.4,40.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,6.0,70.0,41.0
2017091704,19,JAX,TEN,16,37,0,1,25.0,36.0,99.0,179.0,4.0,5.0,20.0,15.0,34.0,27.0,58.8,55.60000000000001,6.2,7.8,211.0,211.0,310.0,390.0,2.0,1.0,-12.0,-4.0,6.0,6.0,13.0,13.0,46.2,46.2,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,10.0,7.0,99.0,70.0
2017091705,20,PHI,KC,20,27,0,1,17.0,19.0,107.0,112.0,6.3,5.9,25.0,21.0,46.0,28.0,54.300000000000004,75.0,6.5,8.3,299.0,232.0,406.0,344.0,6.0,4.0,-34.0,-19.0,8.0,5.0,15.0,12.0,53.300000000000004,41.699999999999996,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,5.0,30.0,40.0
2017091706,21,NO,NE,20,36,0,1,17.0,31.0,81.0,119.0,4.8,3.8,27.0,30.0,45.0,39.0,60.0,76.9,7.6,11.2,342.0,436.0,423.0,555.0,1.0,2.0,-8.0,-11.0,4.0,6.0,12.0,12.0,33.300000000000004,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,35.0,66.0
2017091707,22,MIN,PIT,9,26,0,1,20.0,32.0,91.0,102.0,4.6,3.2,20.0,23.0,38.0,35.0,52.6,65.7,3.8,6.7,146.0,233.0,237.0,335.0,2.0,2.0,-21.0,-10.0,5.0,3.0,15.0,13.0,33.300000000000004,23.1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,10.0,131.0,72.0
2017091708,23,CHI,TB,7,29,0,1,16.0,34.0,20.0,117.0,1.2,3.4,31.0,18.0,45.0,31.0,68.89999999999999,58.099999999999994,6.4,6.3,290.0,194.0,310.0,311.0,1.0,2.0,-11.0,-10.0,7.0,8.0,14.0,15.0,50.0,53.300000000000004,2.0,0.0,2.0,1.0,2.0,0.0,4.0,1.0,8.0,4.0,59.0,34.0
2017091709,24,MIA,LAC,19,17,1,0,32.0,14.0,111.0,44.0,3.5,3.1,24.0,31.0,34.0,39.0,70.6,79.5,6.6,8.3,225.0,323.0,336.0,367.0,2.0,1.0,-5.0,-8.0,5.0,2.0,13.0,8.0,38.5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,23.0,56.0
2017091710,25,NYJ,OAK,20,45,0,1,25.0,27.0,126.0,180.0,5.0,6.7,16.0,23.0,24.0,28.0,66.7,82.1,6.0,8.2,145.0,230.0,271.0,410.0,4.0,0.0,-21.0,0.0,7.0,8.0,12.0,12.0,58.3,66.7,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,9.0,47.0,79.0
2017091711,26,DEN,DAL,42,17,1,0,39.0,14.0,178.0,40.0,4.6,2.9,22.0,30.0,32.0,50.0,68.8,60.0,6.3,4.6,202.0,228.0,380.0,268.0,2.0,2.0,-29.0,-10.0,9.0,3.0,15.0,14.0,60.0,21.4,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,8.0,8.0,61.0,69.0
2017091712,27,WAS,LA,27,20,1,0,39.0,22.0,229.0,94.0,5.9,4.3,18.0,15.0,27.0,25.0,66.7,60.0,5.7,9.4,154.0,235.0,383.0,329.0,2.0,2.0,-23.0,-12.0,5.0,5.0,13.0,12.0,38.5,41.699999999999996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,7.0,25.0,75.0
2017091713,28,SF,SEA,9,12,0,1,19.0,37.0,159.0,131.0,8.4,3.5,15.0,23.0,27.0,39.0,55.60000000000001,59.0,3.3,4.6,89.0,181.0,248.0,312.0,2.0,3.0,-10.0,-17.0,2.0,8.0,12.0,19.0,16.7,42.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,9.0,66.0,71.0
2017091800,29,GB,ATL,23,34,0,1,15.0,26.0,59.0,133.0,3.9,5.1,33.0,19.0,50.0,28.0,66.0,67.9,6.2,8.0,308.0,223.0,367.0,356.0,3.0,3.0,-35.0,-29.0,5.0,4.0,12.0,11.0,41.699999999999996,36.4,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,10.0,6.0,70.0,34.0
2017092100,30,NYG,DET,10,23,0,1,18.0,32.0,62.0,138.0,3.4,4.3,22.0,15.0,32.0,21.0,68.8,71.39999999999999,6.5,5.7,208.0,119.0,270.0,257.0,5.0,3.0,-31.0,-3.0,4.0,7.0,12.0,15.0,33.300000000000004,46.7,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,6.0,50.0,50.0
2017092400,31,LA,SF,41,39,1,0,32.0,33.0,126.0,113.0,3.9,3.4,22.0,23.0,28.0,37.0,78.60000000000001,62.2,10.4,8.3,292.0,308.0,418.0,421.0,0.0,4.0,0.0,-24.0,8.0,9.0,12.0,18.0,66.7,50.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,7.0,10.0,52.0,55.0
2017092401,32,JAX,BAL,44,7,1,0,35.0,25.0,166.0,134.0,4.7,5.4,20.0,14.0,33.0,27.0,60.6,51.9,7.4,1.9,244.0,52.0,410.0,186.0,0.0,2.0,0.0,-12.0,3.0,3.0,12.0,11.0,25.0,27.3,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,9.0,10.0,70.0,88.0
2017092402,33,BUF,DEN,26,16,1,0,33.0,23.0,75.0,111.0,2.3,4.8,20.0,24.0,26.0,40.0,76.9,60.0,7.6,6.4,197.0,255.0,272.0,366.0,4.0,3.0,-16.0,-4.0,6.0,6.0,16.0,14.0,37.5,42.9,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,8.0,10.0,69.0,79.0
2017092403,34,NO,CAR,34,13,1,0,27.0,22.0,149.0,132.0,5.5,6.0,22.0,19.0,29.0,33.0,75.9,57.599999999999994,7.3,4.7,213.0,156.0,362.0,288.0,1.0,4.0,-7.0,-28.0,6.0,7.0,12.0,14.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,10.0,5.0
2017092404,35,CHI,PIT,23,17,1,0,38.0,17.0,222.0,70.0,5.8,4.1,15.0,22.0,22.0,39.0,68.2,56.39999999999999,3.8,5.4,84.0,212.0,306.0,282.0,2.0,3.0,-17.0,-23.0,4.0,4.0,12.0,11.0,33.300000000000004,36.4,0.0,0.0,2.0,2.0,1.0,0.0,3.0,2.0,10.0,6.0,73.0,40.0
2017092405,36,DET,ATL,26,30,0,1,19.0,28.0,71.0,151.0,3.7,5.4,25.0,24.0,45.0,35.0,55.60000000000001,68.60000000000001,5.6,7.9,253.0,277.0,324.0,428.0,2.0,2.0,-11.0,-17.0,3.0,4.0,13.0,9.0,23.1,44.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,9.0,8.0,98.0,68.0
2017092406,37,IND,CLE,31,28,1,0,36.0,19.0,92.0,109.0,2.6,5.7,17.0,22.0,24.0,47.0,70.8,46.800000000000004,10.1,5.0,243.0,235.0,335.0,344.0,3.0,1.0,-16.0,-7.0,8.0,5.0,17.0,13.0,47.099999999999994,38.5,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,11.0,10.0,99.0,113.0
2017092407,38,TB,MIN,17,34,0,1,9.0,37.0,26.0,125.0,2.9,3.4,28.0,25.0,40.0,33.0,70.0,75.8,7.9,11.2,316.0,369.0,342.0,494.0,2.0,0.0,-12.0,0.0,1.0,7.0,6.0,13.0,16.7,53.800000000000004,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,7.0,5.0,37.0,53.0
2017092408,39,NE,HOU,36,33,1,0,20.0,31.0,59.0,121.0,3.0,3.9,25.0,22.0,35.0,33.0,71.39999999999999,66.7,9.6,8.8,337.0,292.0,396.0,413.0,5.0,2.0,-41.0,-9.0,6.0,6.0,13.0,14.0,46.2,42.9,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,5.0,10.0,69.0,60.0
2017092409,40,MIA,NYJ,6,20,0,1,15.0,34.0,30.0,91.0,2.0,2.7,26.0,18.0,45.0,23.0,57.8,78.3,4.3,10.1,195.0,233.0,225.0,324.0,3.0,2.0,-25.0,-16.0,1.0,4.0,12.0,13.0,8.3,30.8,2.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,8.0,10.0,51.0,94.0
2017092410,41,NYG,PHI,24,27,0,1,17.0,39.0,49.0,193.0,2.9,4.9,35.0,21.0,47.0,31.0,74.5,67.7,7.8,5.2,366.0,161.0,415.0,354.0,0.0,3.0,0.0,-15.0,3.0,5.0,10.0,14.0,30.0,35.699999999999996,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,10.0,9.0,137.0,103.0
2017092411,42,SEA,TEN,27,33,0,1,22.0,34.0,69.0,192.0,3.1,5.6,29.0,20.0,49.0,32.0,59.199999999999996,62.5,7.4,7.0,364.0,225.0,433.0,417.0,1.0,0.0,-9.0,0.0,4.0,4.0,14.0,14.0,28.599999999999998,28.599999999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,83.0,45.0
2017092412,43,GB,CIN,27,24,1,0,17.0,30.0,64.0,110.0,3.8,3.7,28.0,21.0,42.0,27.0,66.7,77.8,6.7,7.1,280.0,191.0,344.0,301.0,6.0,3.0,-33.0,-21.0,7.0,4.0,15.0,12.0,46.7,33.300000000000004,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,7.0,33.0,68.0
2017092413,44,KC,LAC,24,10,1,0,25.0,26.0,189.0,104.0,7.6,4.0,16.0,20.0,21.0,40.0,76.2,50.0,5.8,5.6,122.0,226.0,311.0,330.0,5.0,2.0,-33.0,-11.0,4.0,5.0,12.0,13.0,33.300000000000004,38.5,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,13.0,8.0,122.0,61.0
2017092500,45,WAS,OAK,27,10,1,0,34.0,13.0,114.0,32.0,3.4,2.5,25.0,19.0,30.0,31.0,83.3,61.3,11.9,3.1,356.0,96.0,470.0,128.0,1.0,4.0,-9.0,-22.0,7.0,0.0,15.0,11.0,46.7,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,10.0,4.0,77.0,35.0
2017092800,46,DAL,ARI,28,17,1,0,26.0,21.0,99.0,49.0,3.8,2.3,13.0,29.0,18.0,48.0,72.2,60.4,9.7,5.9,174.0,283.0,273.0,332.0,1.0,6.0,-9.0,-42.0,2.0,8.0,9.0,18.0,22.2,44.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,76.0,50.0
2017100100,47,CHI,GB,14,35,0,1,30.0,24.0,103.0,91.0,3.4,3.8,21.0,19.0,33.0,27.0,63.6,70.39999999999999,6.2,6.3,205.0,169.0,308.0,260.0,1.0,2.0,-13.0,-10.0,5.0,7.0,12.0,14.0,41.699999999999996,50.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,8.0,7.0,62.0,55.0
2017100101,48,NO,MIA,20,0,1,0,28.0,15.0,86.0,70.0,3.1,4.7,29.0,20.0,41.0,28.0,70.7,71.39999999999999,6.4,4.6,263.0,128.0,349.0,198.0,1.0,4.0,-7.0,-36.0,6.0,1.0,13.0,8.0,46.2,12.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,11.0,71.0,90.0
2017100102,49,BUF,ATL,23,17,1,0,36.0,28.0,117.0,143.0,3.2,5.1,12.0,24.0,20.0,42.0,60.0,57.099999999999994,8.2,5.8,164.0,242.0,281.0,385.0,3.0,1.0,-18.0,0.0,6.0,4.0,13.0,13.0,46.2,30.8,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,9.0,4.0,55.0,45.0
2017100103,50,PIT,BAL,26,11,1,0,42.0,15.0,173.0,82.0,4.1,5.5,18.0,31.0,30.0,49.0,60.0,63.3,6.9,4.3,208.0,209.0,381.0,291.0,1.0,4.0,-8.0,-26.0,7.0,5.0,15.0,13.0,46.7,38.5,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,8.0,6.0,60.0,55.0
2017100104,51,CIN,CLE,31,7,1,0,30.0,17.0,86.0,45.0,2.9,2.6,25.0,21.0,30.0,42.0,83.3,50.0,8.8,4.0,264.0,170.0,350.0,215.0,3.0,2.0,-22.0,-13.0,6.0,5.0,11.0,16.0,54.50000000000001,31.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,4.0,66.0,28.0
2017100105,52,LA,DAL,35,30,1,0,31.0,27.0,168.0,189.0,5.4,7.0,21.0,20.0,36.0,36.0,58.3,55.60000000000001,6.8,7.0,244.0,251.0,412.0,440.0,1.0,2.0,-11.0,-1.0,5.0,7.0,13.0,14.0,38.5,50.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,4.0,41.0,45.0
2017100106,53,HOU,TEN,57,14,1,0,42.0,19.0,173.0,86.0,4.1,4.5,25.0,10.0,34.0,20.0,73.5,50.0,8.0,5.4,272.0,109.0,445.0,195.0,2.0,2.0,-11.0,-8.0,6.0,2.0,12.0,8.0,50.0,25.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,3.0,6.0,20.0,88.0
2017100107,54,MIN,DET,7,14,0,1,21.0,31.0,91.0,97.0,4.3,3.1,16.0,19.0,30.0,31.0,53.300000000000004,61.3,6.6,5.0,197.0,154.0,288.0,251.0,2.0,6.0,-22.0,-55.0,3.0,3.0,10.0,13.0,30.0,23.1,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,10.0,60.0
2017100108,55,CAR,NE,33,30,1,0,29.0,19.0,140.0,80.0,4.8,4.2,22.0,32.0,29.0,45.0,75.9,71.1,10.5,6.5,304.0,293.0,444.0,373.0,2.0,3.0,-12.0,-14.0,6.0,7.0,9.0,14.0,66.7,50.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,7.0,33.0,55.0
2017100109,56,JAX,NYJ,20,23,0,1,39.0,31.0,175.0,256.0,4.5,8.3,15.0,24.0,35.0,33.0,42.9,72.7,3.9,9.0,136.0,296.0,311.0,552.0,1.0,5.0,-4.0,-40.0,4.0,6.0,15.0,17.0,26.700000000000003,35.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,10.0,47.0,70.0
2017100110,57,SF,ARI,15,18,0,1,27.0,22.0,95.0,51.0,3.5,2.3,24.0,33.0,49.0,51.0,49.0,64.7,4.3,6.2,210.0,317.0,305.0,368.0,3.0,6.0,-24.0,-40.0,5.0,5.0,19.0,16.0,26.3,31.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,10.0,113.0,80.0
2017100111,58,PHI,LAC,26,24,1,0,42.0,13.0,214.0,58.0,5.1,4.5,17.0,22.0,31.0,38.0,54.800000000000004,57.9,7.7,9.0,240.0,342.0,454.0,400.0,1.0,2.0,-2.0,-5.0,9.0,5.0,16.0,10.0,56.2,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,58.0,39.0
2017100112,59,TB,NYG,25,23,1,0,23.0,28.0,111.0,91.0,4.8,3.2,22.0,30.0,38.0,49.0,57.9,61.199999999999996,8.5,5.9,323.0,288.0,434.0,379.0,1.0,0.0,-9.0,0.0,3.0,8.0,11.0,17.0,27.3,47.099999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,19.0,0.0
2017100113,60,OAK,DEN,10,16,0,1,15.0,32.0,24.0,143.0,1.6,4.5,21.0,16.0,35.0,26.0,60.0,61.5,6.6,6.0,230.0,155.0,254.0,298.0,3.0,4.0,-19.0,-24.0,2.0,5.0,12.0,16.0,16.7,31.2,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,6.0,75.0,40.0
2017100200,61,SEA,IND,46,18,1,0,33.0,25.0,194.0,98.0,5.9,3.9,21.0,16.0,26.0,29.0,80.80000000000001,55.2,10.9,4.8,283.0,139.0,477.0,237.0,3.0,3.0,-12.0,-18.0,10.0,6.0,15.0,14.0,66.7,42.9,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,6.0,5.0,45.0,31.0
2017100500,62,KC,WAS,29,20,1,0,31.0,26.0,136.0,111.0,4.4,4.3,27.0,14.0,37.0,24.0,73.0,58.3,7.1,9.2,261.0,220.0,397.0,331.0,4.0,0.0,-32.0,0.0,7.0,4.0,13.0,11.0,53.800000000000004,36.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,15.0,44.0
2017100800,63,TB,NE,14,19,0,1,20.0,23.0,90.0,113.0,4.5,4.9,26.0,30.0,46.0,40.0,56.49999999999999,75.0,6.9,7.2,319.0,289.0,409.0,402.0,2.0,3.0,-15.0,-14.0,4.0,4.0,13.0,12.0,30.8,33.300000000000004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,12.0,70.0,108.0
2017100801,64,BUF,CIN,16,20,0,1,24.0,27.0,82.0,65.0,3.4,2.4,20.0,22.0,37.0,36.0,54.1,61.1,3.8,9.0,139.0,323.0,221.0,388.0,6.0,1.0,-27.0,-5.0,6.0,6.0,18.0,15.0,33.300000000000004,40.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,6.0,6.0,71.0,71.0
2017100802,65,CLE,NYJ,14,17,0,1,33.0,18.0,140.0,34.0,4.2,1.9,24.0,23.0,36.0,30.0,66.7,76.7,7.8,5.9,279.0,178.0,419.0,212.0,1.0,3.0,-2.0,-16.0,6.0,4.0,14.0,12.0,42.9,33.300000000000004,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,6.0,9.0,60.0,80.0
2017100803,66,CAR,DET,27,24,1,0,28.0,15.0,28.0,50.0,1.0,3.3,26.0,23.0,33.0,35.0,78.8,65.7,10.1,5.5,334.0,192.0,362.0,242.0,3.0,6.0,-21.0,-37.0,7.0,5.0,16.0,13.0,43.8,38.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,100.0,10.0
2017100804,67,SF,IND,23,26,0,1,22.0,34.0,66.0,154.0,3.0,4.5,29.0,22.0,46.0,34.0,63.0,64.7,7.3,8.5,336.0,288.0,402.0,442.0,2.0,4.0,-17.0,-26.0,4.0,8.0,14.0,16.0,28.599999999999998,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,7.0,77.0,62.0
